Inconsistent Star Records: 
The following [6796] records are dropped because same [name] [birthYear] exist in the database
Star Details - Name:Klaus Maria Brandauer, BirthYear:1944.
Star Details - Name:Brad Bird, BirthYear:.
Star Details - Name:Arturo deCordova, BirthYear:1908.
Star Details - Name:Griffin Dunne, BirthYear:1955.
Star Details - Name:James Dunn, BirthYear:1905.
Star Details - Name:Richard Crenna, BirthYear:1926.
Star Details - Name:Gregory Hines, BirthYear:.
Star Details - Name:Elsa Martinelli, BirthYear:1933.
Star Details - Name:John Goff, BirthYear:.
Star Details - Name:Richard Attenborough, BirthYear:1923.
Star Details - Name:Fred Kelly, BirthYear:.
Star Details - Name:Fran Warren, BirthYear:.
Star Details - Name:Zoe Tamerlis, BirthYear:1965.
Star Details - Name:Lotte Lenya, BirthYear:1899.
Star Details - Name:John Hargreaves, BirthYear:.
Star Details - Name:Anna Pacquin, BirthYear:1982.
Star Details - Name:Nigel Green, BirthYear:1924.
Star Details - Name:Persis Khambatta, BirthYear:1950.
Star Details - Name:Anne Heywood, BirthYear:1931.
Star Details - Name:Robert Loggia, BirthYear:1930.
Star Details - Name:Kathlyn Williams, BirthYear:1888.
Star Details - Name:Jack Ryland, BirthYear:.
Star Details - Name:Marion Mack, BirthYear:.
Star Details - Name:Roselyne Puyo, BirthYear:.
Star Details - Name:Ben Lyon, BirthYear:1901.
Star Details - Name:Lil Dagover, BirthYear:.
Star Details - Name:Benny Goodman, BirthYear:1909.
Star Details - Name:Dirk Borgarde, BirthYear:.
Star Details - Name:Wendy Craig, BirthYear:1934.
Star Details - Name:Anki Liden, BirthYear:.
Star Details - Name:Pat Bishop, BirthYear:.
Star Details - Name:Harry Belafonte, BirthYear:1927.
Star Details - Name:Rene Ray, BirthYear:1912.
Star Details - Name:Eugene Pallette, BirthYear:1889.
Star Details - Name:Florence Vidor, BirthYear:1895.
Star Details - Name:Thorley Walters, BirthYear:1913.
Star Details - Name:Betsy Blair, BirthYear:1923.
Star Details - Name:Liberace, BirthYear:.
Star Details - Name:Hal Holbrook, BirthYear:1925.
Star Details - Name:Diahnne Abbott, BirthYear:.
Star Details - Name:Carla DelPoggio, BirthYear:.
Star Details - Name:Mark Rydell, BirthYear:1934.
Star Details - Name:Cyndi Silver, BirthYear:.
Star Details - Name:Martha Byrne, BirthYear:.
Star Details - Name:Shirley Jo Finney, BirthYear:.
Star Details - Name:Kerwin Mathews, BirthYear:1926.
Star Details - Name:Karen Field, BirthYear:.
Star Details - Name:Robert Blake, BirthYear:1933.
Star Details - Name:Cyril Cusack, BirthYear:1910.
Star Details - Name:Dorothy Ford, BirthYear:1923.
Star Details - Name:Bruce Spence, BirthYear:.
Star Details - Name:Joan Peers, BirthYear:.
Star Details - Name:Margot Fonteyn, BirthYear:.
Star Details - Name:Taryn Power, BirthYear:.
Star Details - Name:John Greenwood, BirthYear:1889.
Star Details - Name:John Doe, BirthYear:1953.
Star Details - Name:Betty Connell, BirthYear:.
Star Details - Name:Sonny Carl Davis, BirthYear:.
Star Details - Name:Ann Little, BirthYear:.
Star Details - Name:Kenneth Williams, BirthYear:1926.
Star Details - Name:Richard Denning, BirthYear:1914.
Star Details - Name:Cheryl Campbell, BirthYear:.
Star Details - Name:Tony Kendall, BirthYear:.
Star Details - Name:Eileen Eckhart, BirthYear:.
Star Details - Name:William Dieterle, BirthYear:1893.
Star Details - Name:George Chakiris, BirthYear:1933.
Star Details - Name:Bert Lytell, BirthYear:1888.
Star Details - Name:Tom Hurt, BirthYear:.
Star Details - Name:Leila Hyams, BirthYear:1905.
Star Details - Name:Amitabh Bachchan, BirthYear:1942.
Star Details - Name:Jonathan Winters, BirthYear:1925.
Star Details - Name:Hannes Messemer, BirthYear:1924.
Star Details - Name:Harold J. Stone, BirthYear:1911.
Star Details - Name:Bernard Lee, BirthYear:1908.
Star Details - Name:Louis January, BirthYear:.
Star Details - Name:Jennifer Wells, BirthYear:.
Star Details - Name:Bryan Forbes, BirthYear:1926.
Star Details - Name:Ruben Blades, BirthYear:1948.
Star Details - Name:Josef Sebanek, BirthYear:.
Star Details - Name:Doe Avedon, BirthYear:1928.
Star Details - Name:John Nolan, BirthYear:.
Star Details - Name:King Donovan, BirthYear:.
Star Details - Name:Arthur Hoyt, BirthYear:1873.
Star Details - Name:Fred Ott, BirthYear:1860.
Star Details - Name:Edna Purviance, BirthYear:1894.
Star Details - Name:Lynne Overman, BirthYear:1887.
Star Details - Name:Mary Kate Schellhardt, BirthYear:1979.
Star Details - Name:Arthur Lucan, BirthYear:1887.
Star Details - Name:Joan Rice, BirthYear:1930.
Star Details - Name:Marina Berti, BirthYear:1928.
Star Details - Name:Scott Marlowe, BirthYear:.
Star Details - Name:Madhabi Mukherjee, BirthYear:1942.
Star Details - Name:Sally Eilers, BirthYear:1908.
Star Details - Name:Robert Sterling, BirthYear:1917.
Star Details - Name:Fay Spain, BirthYear:.
Star Details - Name:Nancy Hendrickson, BirthYear:.
Star Details - Name:John Sutton, BirthYear:1908.
Star Details - Name:J.R. Tozer, BirthYear:.
Star Details - Name:Harry Carey~jr., BirthYear:.
Star Details - Name:Paul Fix, BirthYear:1901.
Star Details - Name:Adrian Zmed, BirthYear:.
Star Details - Name:Sean Penn, BirthYear:1960.
Star Details - Name:Rusty Hamer, BirthYear:1947.
Star Details - Name:Cicely Tyson, BirthYear:1933.
Star Details - Name:Hermione Baddeley, BirthYear:.
Star Details - Name:Dan Rowan, BirthYear:1922.
Star Details - Name:Olive Sloane, BirthYear:1896.
Star Details - Name:Roger Rees, BirthYear:1944.
Star Details - Name:Robert Gordon, BirthYear:.
Star Details - Name:Ian McShane, BirthYear:1942.
Star Details - Name:Chuck Aspegren, BirthYear:.
Star Details - Name:Chic Johnson, BirthYear:1891.
Star Details - Name:Lawrence Day, BirthYear:.
Star Details - Name:Barbara Stanwyck, BirthYear:1907.
Star Details - Name:Joseph L. Welch, BirthYear:1891.
Star Details - Name:Howard Freeman, BirthYear:1899.
Star Details - Name:Zachary Ittimangnaq, BirthYear:.
Star Details - Name:Harvey Stephens, BirthYear:1970.
Star Details - Name:Shelley Berman, BirthYear:1926.
Star Details - Name:Hallie Eckstein, BirthYear:.
Star Details - Name:Estelle Wildwood, BirthYear:.
Star Details - Name:Jean Muir, BirthYear:1911.
Star Details - Name:Milton Selzer, BirthYear:.
Star Details - Name:John Ericson, BirthYear:1927.
Star Details - Name:Jack Creley, BirthYear:.
Star Details - Name:Barry Nelson, BirthYear:1920.
Star Details - Name:Patrick McNee, BirthYear:1922.
Star Details - Name:Sidney Blackmer, BirthYear:1895.
Star Details - Name:Hilary Morse, BirthYear:.
Star Details - Name:Minor Watson, BirthYear:1889.
Star Details - Name:Dame Gladys Cooper, BirthYear:1888.
Star Details - Name:Carolyn Courage, BirthYear:.
Star Details - Name:Jemru Travers, BirthYear:.
Star Details - Name:Gregory Harrison, BirthYear:.
Star Details - Name:David Kossoff, BirthYear:1919.
Star Details - Name:Peter McEnery, BirthYear:1940.
Star Details - Name:Robert Douglas, BirthYear:1909.
Star Details - Name:Terence Right, BirthYear:.
Star Details - Name:Patrick Magee, BirthYear:1924.
Star Details - Name:Nigel Davenport, BirthYear:1928.
Star Details - Name:Robert Mitchum, BirthYear:1917.
Star Details - Name:Jessie Matthews, BirthYear:1907.
Star Details - Name:Chris Mitchum, BirthYear:.
Star Details - Name:Barbara Rhoades, BirthYear:1947.
Star Details - Name:May Whitty, BirthYear:1865.
Star Details - Name:Ken Shapiro, BirthYear:.
Star Details - Name:Timothy Dalton, BirthYear:1944.
Star Details - Name:Jackie Joseph, BirthYear:.
Star Details - Name:Farrah Fawcett, BirthYear:1947.
Star Details - Name:Margery Wilson, BirthYear:.
Star Details - Name:Ivy Angustain, BirthYear:.
Star Details - Name:Bill Burrows, BirthYear:.
Star Details - Name:Emlyn Williams, BirthYear:1905.
Star Details - Name:Dick Sargent, BirthYear:1937.
Star Details - Name:Ralph Schicha, BirthYear:.
Star Details - Name:Gene Hackman, BirthYear:1930.
Star Details - Name:Lurene Tuttle, BirthYear:.
Star Details - Name:Nigel Havers, BirthYear:.
Star Details - Name:Sheila Frazer, BirthYear:.
Star Details - Name:Tyrone Power, BirthYear:1913.
Star Details - Name:Michael Melling, BirthYear:.
Star Details - Name:Edie Adams, BirthYear:1929.
Star Details - Name:Susan Dey, BirthYear:.
Star Details - Name:Diana Hyland, BirthYear:1936.
Star Details - Name:Trididad Silva, BirthYear:.
Star Details - Name:Suzanne Hamilton, BirthYear:.
Star Details - Name:Phil Carey, BirthYear:1925.
Star Details - Name:Richard Arlen, BirthYear:1898.
Star Details - Name:Erskine Sanford, BirthYear:1880.
Star Details - Name:Colin Gordin, BirthYear:.
Star Details - Name:Nehemiah Persoff, BirthYear:1920.
Star Details - Name:Magali Noel, BirthYear:1932.
Star Details - Name:John Qualen, BirthYear:.
Star Details - Name:Joan Crawford, BirthYear:1906.
Star Details - Name:Owen Moore, BirthYear:1887.
Star Details - Name:Kitty Carlisle, BirthYear:1915.
Star Details - Name:James Abrahams, BirthYear:.
Star Details - Name:Pinky Lee, BirthYear:.
Star Details - Name:Gena Rowlands, BirthYear:1934.
Star Details - Name:Cyril Delevanti, BirthYear:1887.
Star Details - Name:Hedda Hopper, BirthYear:1890.
Star Details - Name:Susan Myers, BirthYear:.
Star Details - Name:Haya Harareet, BirthYear:1934.
Star Details - Name:John Buchan, BirthYear:.
Star Details - Name:Rod Taylor, BirthYear:1929.
Star Details - Name:Frank Ellison, BirthYear:1910.
Star Details - Name:Pamela Sue Martin, BirthYear:.
Star Details - Name:Hardie Albright, BirthYear:1903.
Star Details - Name:Marya Small, BirthYear:.
Star Details - Name:Roger Daltrey, BirthYear:1944.
Star Details - Name:Ian Jenble, BirthYear:.
Star Details - Name:Mariel Hemingway, BirthYear:1961.
Star Details - Name:Lumsden Hare, BirthYear:1875.
Star Details - Name:David Knight, BirthYear:1927.
Star Details - Name:Adrienne Corri, BirthYear:1930.
Star Details - Name:Anthony Holland, BirthYear:.
Star Details - Name:Leigh TaylorYoung, BirthYear:1944.
Star Details - Name:Mark Damon, BirthYear:.
Star Details - Name:Don Leifert, BirthYear:.
Star Details - Name:William Sanderson, BirthYear:.
Star Details - Name:Charles Coburn, BirthYear:1877.
Star Details - Name:Joseph Schmidt, BirthYear:1906.
Star Details - Name:Dan Resin, BirthYear:.
Star Details - Name:Richard Colman, BirthYear:1891.
Star Details - Name:Quentin Tarantino, BirthYear:.
Star Details - Name:Frederick Leister, BirthYear:1885.
Star Details - Name:Steward Rome, BirthYear:1887.
Star Details - Name:Barbara Mullen, BirthYear:1914.
Star Details - Name:Barbara Nichols, BirthYear:1929.
Star Details - Name:Ed Asner, BirthYear:1929.
Star Details - Name:Steve Friedman, BirthYear:.
Star Details - Name:Tom Lane, BirthYear:.
Star Details - Name:James Burke, BirthYear:1886.
Star Details - Name:Una OConnor, BirthYear:1880.
Star Details - Name:Derek Thompson, BirthYear:.
Star Details - Name:Annette Benning, BirthYear:1958.
Star Details - Name:Vito Scotti, BirthYear:.
Star Details - Name:John Heard, BirthYear:1946.
Star Details - Name:Bill Maynard, BirthYear:1928.
Star Details - Name:Jake Barnes, BirthYear:.
Star Details - Name:Rick Springfield, BirthYear:.
Star Details - Name:Bill Wyman, BirthYear:1939.
Star Details - Name:John Lone, BirthYear:.
Star Details - Name:Bob Nolan, BirthYear:.
Star Details - Name:Scott Paulin, BirthYear:.
Star Details - Name:Robert Butler, BirthYear:.
Star Details - Name:Ann Bell, BirthYear:.
Star Details - Name:Mario Milano, BirthYear:.
Star Details - Name:Mark Lee, BirthYear:.
Star Details - Name:Anton Diffring, BirthYear:1918.
Star Details - Name:Tome Adams, BirthYear:1938.
Star Details - Name:Hazel Spears, BirthYear:.
Star Details - Name:Irene Miracle, BirthYear:.
Star Details - Name:Charles Starrett, BirthYear:1904.
Star Details - Name:Barbara Bain, BirthYear:1932.
Star Details - Name:Arthur Riscoe, BirthYear:1896.
Star Details - Name:Adam Sandler, BirthYear:1966.
Star Details - Name:Curly Howard, BirthYear:1906.
Star Details - Name:Fred Stone, BirthYear:.
Star Details - Name:James L. Brooks, BirthYear:.
Star Details - Name:Ronald Howard, BirthYear:1918.
Star Details - Name:Gene Wilder, BirthYear:1934.
Star Details - Name:Arthur Marshal, BirthYear:.
Star Details - Name:Khigh Dheigh, BirthYear:1910.
Star Details - Name:Anouk Aimee, BirthYear:1932.
Star Details - Name:Cullen Landis, BirthYear:1896.
Star Details - Name:Eric Fryer, BirthYear:.
Star Details - Name:Audrey Meadows, BirthYear:.
Star Details - Name:Warren Beatty, BirthYear:1937.
Star Details - Name:Douglas Rain, BirthYear:.
Star Details - Name:May Hallatt, BirthYear:1882.
Star Details - Name:Cantilene, BirthYear:.
Star Details - Name:Abbe Lane, BirthYear:.
Star Details - Name:Jeff York, BirthYear:.
Star Details - Name:Dan Duryea, BirthYear:1907.
Star Details - Name:Daniel Stern, BirthYear:.
Star Details - Name:John Hodiak, BirthYear:1914.
Star Details - Name:John Eldredge, BirthYear:1917.
Star Details - Name:Mary Elizabeth Mastrantonio, BirthYear:.
Star Details - Name:Myron McCormick, BirthYear:1908.
Star Details - Name:Red Skelton, BirthYear:1910.
Star Details - Name:Craig Russell, BirthYear:.
Star Details - Name:Henry Mason, BirthYear:.
Star Details - Name:Martha Tilton, BirthYear:1915.
Star Details - Name:Desiree Costeau, BirthYear:.
Star Details - Name:Ray Stricklyn, BirthYear:1930.
Star Details - Name:Judy Davis, BirthYear:1956.
Star Details - Name:Paul Freedman, BirthYear:.
Star Details - Name:Talisa Soto, BirthYear:.
Star Details - Name:Nance ONeil, BirthYear:1875.
Star Details - Name:Robert Hossein, BirthYear:1927.
Star Details - Name:Donna Dixon, BirthYear:.
Star Details - Name:Marjorie Main, BirthYear:1890.
Star Details - Name:Hobart Cavanaugh, BirthYear:1886.
Star Details - Name:Piper Laurie, BirthYear:1932.
Star Details - Name:Billy Halop, BirthYear:1920.
Star Details - Name:Fred Kohler sr., BirthYear:1889.
Star Details - Name:Lou Ferrigno, BirthYear:.
Star Details - Name:John McCallum, BirthYear:1917.
Star Details - Name:John Amplas, BirthYear:.
Star Details - Name:Lelia Goldoni, BirthYear:1938.
Star Details - Name:Jimmy WangYu, BirthYear:.
Star Details - Name:Allison Hayes, BirthYear:1930.
Star Details - Name:Celeste Yarnall, BirthYear:.
Star Details - Name:Edmund Purdom, BirthYear:1924.
Star Details - Name:Carol Lynley, BirthYear:1942.
Star Details - Name:Anneline Kriel, BirthYear:.
Star Details - Name:Arnold Hess~jr., BirthYear:.
Star Details - Name:Julien Mitchell, BirthYear:1884.
Star Details - Name:Kenneth Tobey, BirthYear:1919.
Star Details - Name:Barbara Steele, BirthYear:1938.
Star Details - Name:Mel Brooks, BirthYear:1926.
Star Details - Name:Mako, BirthYear:.
Star Details - Name:George Petrie, BirthYear:.
Star Details - Name:George Gobel, BirthYear:1919.
Star Details - Name:Herbert Ross, BirthYear:1927.
Star Details - Name:Violet Farebrother, BirthYear:.
Star Details - Name:Ronald Lewis, BirthYear:1928.
Star Details - Name:Bo Derek, BirthYear:1957.
Star Details - Name:Russ Wheeler, BirthYear:.
Star Details - Name:Michael Macrae, BirthYear:.
Star Details - Name:Sally Ann Struthers, BirthYear:1947.
Star Details - Name:Alberto Sordi, BirthYear:1919.
Star Details - Name:Brigitte Auber, BirthYear:.
Star Details - Name:Tiana, BirthYear:.
Star Details - Name:Peter MurrayHill, BirthYear:1908.
Star Details - Name:Maria deMadeiros, BirthYear:.
Star Details - Name:Vera Zorina, BirthYear:1917.
Star Details - Name:Ferlin Husky, BirthYear:.
Star Details - Name:Brian Kerwin, BirthYear:.
Star Details - Name:Don Dunphy, BirthYear:.
Star Details - Name:Abe Vigoda, BirthYear:1919.
Star Details - Name:Tetsuro Tamba, BirthYear:1929.
Star Details - Name:Richard Webb, BirthYear:.
Star Details - Name:Paul Sand, BirthYear:1944.
Star Details - Name:Harry H. Corbett, BirthYear:1925.
Star Details - Name:Mel Tillis, BirthYear:.
Star Details - Name:Brian Avery, BirthYear:.
Star Details - Name:Gustav Froehlich, BirthYear:.
Star Details - Name:Powers Boothe, BirthYear:.
Star Details - Name:Rosalie Crutchley, BirthYear:1921.
Star Details - Name:Jimmy Sterman, BirthYear:.
Star Details - Name:Dandy Nichols, BirthYear:1907.
Star Details - Name:Rex Ingram, BirthYear:1892.
Star Details - Name:Johnny Wayne, BirthYear:.
Star Details - Name:Billy Benedict, BirthYear:1906.
Star Details - Name:Barry Corbin, BirthYear:.
Star Details - Name:Coleen Camp, BirthYear:.
Star Details - Name:Joe Devlin, BirthYear:.
Star Details - Name:James Robertson Justice, BirthYear:.
Star Details - Name:Akim Tamiroff, BirthYear:1899.
Star Details - Name:Ele Grigsby, BirthYear:.
Star Details - Name:William Bendix, BirthYear:1906.
Star Details - Name:Andy Clyde, BirthYear:1892.
Star Details - Name:David Tree, BirthYear:1915.
Star Details - Name:Iris Berben, BirthYear:.
Star Details - Name:Olga Lindo, BirthYear:1898.
Star Details - Name:Arthur Chesney, BirthYear:.
Star Details - Name:Helen Gahagan, BirthYear:.
Star Details - Name:Joan Chen, BirthYear:.
Star Details - Name:Michael Powell, BirthYear:1905.
Star Details - Name:Nancy Carroll, BirthYear:1905.
Star Details - Name:Dolores Hart, BirthYear:1938.
Star Details - Name:Albert Sharpe, BirthYear:.
Star Details - Name:Evelyn Keyes, BirthYear:1919.
Star Details - Name:Herbert Lomas, BirthYear:1887.
Star Details - Name:Rand Brooks, BirthYear:1918.
Star Details - Name:Lee Tracy, BirthYear:1898.
Star Details - Name:Jon Voight, BirthYear:1938.
Star Details - Name:Barry Beckerman, BirthYear:.
Star Details - Name:Frankie Laine, BirthYear:1913.
Star Details - Name:Leslie Caron, BirthYear:1931.
Star Details - Name:Stacey Peralta, BirthYear:.
Star Details - Name:James Farentino, BirthYear:1938.
Star Details - Name:RinTinTin, BirthYear:1916.
Star Details - Name:Vaughn Taylor, BirthYear:.
Star Details - Name:Stephen Boyd, BirthYear:1928.
Star Details - Name:June, BirthYear:.
Star Details - Name:Stan Laurel, BirthYear:1890.
Star Details - Name:Dame Edith Evans, BirthYear:1888.
Star Details - Name:Martin Scorsese, BirthYear:.
Star Details - Name:Lenny VonDohlen, BirthYear:.
Star Details - Name:Fran Ryan, BirthYear:.
Star Details - Name:Jacqueline Bisset, BirthYear:1944.
Star Details - Name:Paul Scofield, BirthYear:1922.
Star Details - Name:Ann Todd, BirthYear:1909.
Star Details - Name:Jerry Paris, BirthYear:1925.
Star Details - Name:Robert Hutton, BirthYear:1920.
Star Details - Name:Helen Hayes, BirthYear:1900.
Star Details - Name:Neva Patterson, BirthYear:1925.
Star Details - Name:Inger Stevens, BirthYear:1935.
Star Details - Name:Raymond Pellegrin, BirthYear:.
Star Details - Name:John Longden, BirthYear:1900.
Star Details - Name:Hugh OConnor, BirthYear:1922.
Star Details - Name:Wolfman Jack, BirthYear:.
Star Details - Name:Laird Cregar, BirthYear:1916.
Star Details - Name:Rati Agnihotri, BirthYear:1960.
Star Details - Name:Christopher Lambert, BirthYear:.
Star Details - Name:Noel Trevarthen, BirthYear:.
Star Details - Name:Terence Alexander, BirthYear:1923.
Star Details - Name:Robert Crenna, BirthYear:.
Star Details - Name:Rex Bell, BirthYear:1905.
Star Details - Name:Lucie Mannheim, BirthYear:1895.
Star Details - Name:Bud Spencer, BirthYear:1929.
Star Details - Name:Audrey Long, BirthYear:1924.
Star Details - Name:Lillian Gish, BirthYear:1894.
Star Details - Name:Michael Zaslow, BirthYear:.
Star Details - Name:Raymond Pellegrin, BirthYear:1925.
Star Details - Name:Reginald Denny, BirthYear:1891.
Star Details - Name:Dave Dennis Christopher, BirthYear:1955.
Star Details - Name:Paul Lukas, BirthYear:1887.
Star Details - Name:Kate Driver, BirthYear:1969.
Star Details - Name:Sebastian Cabot, BirthYear:1918.
Star Details - Name:Jeanne Cagney, BirthYear:1919.
Star Details - Name:Ken Curtis, BirthYear:1916.
Star Details - Name:Carlin Glynn, BirthYear:.
Star Details - Name:Peggy Ashcroft, BirthYear:1907.
Star Details - Name:Genevieve Bujold, BirthYear:1942.
Star Details - Name:Cecile Aubry, BirthYear:1929.
Star Details - Name:Lesley Dudley, BirthYear:.
Star Details - Name:Maria Schell, BirthYear:1926.
Star Details - Name:Ellen Hamilton Latzen, BirthYear:.
Star Details - Name:Jimmy Dean, BirthYear:1931.
Star Details - Name:Jack Guilford, BirthYear:.
Star Details - Name:James ONeil, BirthYear:.
Star Details - Name:Anthony Zerbe, BirthYear:.
Star Details - Name:Sean Masterson, BirthYear:.
Star Details - Name:Grace Jones, BirthYear:.
Star Details - Name:Shane Rimmer, BirthYear:.
Star Details - Name:Merle Haggard, BirthYear:.
Star Details - Name:Tim Carhart, BirthYear:.
Star Details - Name:Henry ONeill, BirthYear:1891.
Star Details - Name:Robert Taylor, BirthYear:1911.
Star Details - Name:Sharon Gless, BirthYear:.
Star Details - Name:Anne Meara, BirthYear:1929.
Star Details - Name:Walter Kingsford, BirthYear:1882.
Star Details - Name:Roger Planchon, BirthYear:.
Star Details - Name:Shannon ONeil, BirthYear:.
Star Details - Name:Olga Baraclanova, BirthYear:.
Star Details - Name:James Ellison, BirthYear:1910.
Star Details - Name:Anita Stewart, BirthYear:1895.
Star Details - Name:Kathleen Lloyd, BirthYear:.
Star Details - Name:Nydia Westman, BirthYear:1902.
Star Details - Name:Mort Sahl, BirthYear:1926.
Star Details - Name:Lorenzo Lamas, BirthYear:.
Star Details - Name:Claude Rains, BirthYear:1889.
Star Details - Name:Hansjoerg Felmy, BirthYear:1931.
Star Details - Name:James Stewart, BirthYear:1908.
Star Details - Name:Jenny Lewis, BirthYear:1975.
Star Details - Name:Helen Morgan, BirthYear:1900.
Star Details - Name:Dianne West, BirthYear:.
Star Details - Name:Ty Hardin, BirthYear:.
Star Details - Name:Rock Hudson, BirthYear:1925.
Star Details - Name:Dean Jagger, BirthYear:1903.
Star Details - Name:Linda Hunt, BirthYear:.
Star Details - Name:Gary Lockwood, BirthYear:1937.
Star Details - Name:Clelia Mantania, BirthYear:.
Star Details - Name:Jason Robards~jr., BirthYear:1920.
Star Details - Name:Mathilda May, BirthYear:1965.
Star Details - Name:Hugh Marlowe, BirthYear:1911.
Star Details - Name:Bobbie Jordan, BirthYear:1923.
Star Details - Name:Ben Gazzara, BirthYear:1930.
Star Details - Name:Lisa Harrow, BirthYear:.
Star Details - Name:Antonin Artaud, BirthYear:1895.
Star Details - Name:Linda Sterling, BirthYear:.
Star Details - Name:Reginald Owen, BirthYear:1887.
Star Details - Name:Gene Raymond, BirthYear:1908.
Star Details - Name:Charlotte Henry, BirthYear:1913.
Star Details - Name:Bibi Besch, BirthYear:.
Star Details - Name:Lynda Wiesmeyer, BirthYear:.
Star Details - Name:Allan Jones, BirthYear:1907.
Star Details - Name:Nick Adams, BirthYear:1931.
Star Details - Name:Micheline Presle, BirthYear:1922.
Star Details - Name:Paul Guilfoyle, BirthYear:1902.
Star Details - Name:Gloria Stuart, BirthYear:1909.
Star Details - Name:Amy Dalby, BirthYear:1888.
Star Details - Name:Tom Savini, BirthYear:.
Star Details - Name:Joynson Powell, BirthYear:.
Star Details - Name:Max Wall, BirthYear:.
Star Details - Name:Brahim Haggiag, BirthYear:.
Star Details - Name:Robert Helpmann, BirthYear:1909.
Star Details - Name:Carroll ODea, BirthYear:.
Star Details - Name:Jimmy Lydon, BirthYear:1923.
Star Details - Name:Leora Dana, BirthYear:1923.
Star Details - Name:Ralph Morgan, BirthYear:1882.
Star Details - Name:Vivien Leigh, BirthYear:1913.
Star Details - Name:Elizabeth Rush, BirthYear:.
Star Details - Name:Edie Martin, BirthYear:1880.
Star Details - Name:Billy Redden, BirthYear:.
Star Details - Name:Tim Burns, BirthYear:.
Star Details - Name:Andrea Leeds, BirthYear:1914.
Star Details - Name:Gabby Hayes, BirthYear:1885.
Star Details - Name:Aldo Ray, BirthYear:1926.
Star Details - Name:JeanPierre Leaud, BirthYear:1944.
Star Details - Name:Meg Mundy, BirthYear:.
Star Details - Name:Karl Lanchbury, BirthYear:.
Star Details - Name:Rosanna Schiaffino, BirthYear:1939.
Star Details - Name:Janet Munro, BirthYear:1934.
Star Details - Name:John Glover, BirthYear:.
Star Details - Name:Tim Matheson, BirthYear:1926.
Star Details - Name:Al Lettieri, BirthYear:1927.
Star Details - Name:David Hartman, BirthYear:1937.
Star Details - Name:Elizabeth James, BirthYear:.
Star Details - Name:Scott Glenn, BirthYear:1942.
Star Details - Name:Philip Locke, BirthYear:.
Star Details - Name:Pat Paterson, BirthYear:1911.
Star Details - Name:Alex Rocco, BirthYear:1936.
Star Details - Name:Laurent Terzieff, BirthYear:.
Star Details - Name:Burt Young, BirthYear:.
Star Details - Name:Henry Jones, BirthYear:1912.
Star Details - Name:Michael Ironside, BirthYear:.
Star Details - Name:Cindy Fisher, BirthYear:.
Star Details - Name:Ken Gampu, BirthYear:.
Star Details - Name:Andre Morell, BirthYear:1909.
Star Details - Name:Edana Romney, BirthYear:1919.
Star Details - Name:Lenore Aubert, BirthYear:1913.
Star Details - Name:Harry Guardino, BirthYear:1925.
Star Details - Name:Joan Plowright, BirthYear:1929.
Star Details - Name:Mark LinnBaker, BirthYear:.
Star Details - Name:John Bennett, BirthYear:1928.
Star Details - Name:Carl Brisson, BirthYear:1895.
Star Details - Name:Valerie Hobson, BirthYear:1917.
Star Details - Name:Howard MarionCrawford, BirthYear:1914.
Star Details - Name:Gale Page, BirthYear:1911.
Star Details - Name:Colin Tapley, BirthYear:1911.
Star Details - Name:Sarah Churchill, BirthYear:.
Star Details - Name:Lea Massari, BirthYear:1933.
Star Details - Name:Robert F. Logan, BirthYear:.
Star Details - Name:Cyril Ritchard, BirthYear:1896.
Star Details - Name:Gordon Jackson, BirthYear:1923.
Star Details - Name:Leslie Martinson, BirthYear:.
Star Details - Name:Per Oscarsson, BirthYear:1927.
Star Details - Name:Michael Biehn, BirthYear:.
Star Details - Name:Kent Taylor, BirthYear:1907.
Star Details - Name:Rainbeaux Smith, BirthYear:.
Star Details - Name:Margaret OBrien, BirthYear:1937.
Star Details - Name:Marina Vlady, BirthYear:1938.
Star Details - Name:Victor Kilian, BirthYear:1897.
Star Details - Name:Wendy Schall, BirthYear:.
Star Details - Name:John Steiner, BirthYear:.
Star Details - Name:Alice Cooper, BirthYear:.
Star Details - Name:Mary Eaton, BirthYear:1901.
Star Details - Name:Florence Eldridge, BirthYear:1901.
Star Details - Name:William Hartnell, BirthYear:1908.
Star Details - Name:Anders Randolph, BirthYear:1876.
Star Details - Name:Mike Hynson, BirthYear:.
Star Details - Name:Julia Roberts, BirthYear:1967.
Star Details - Name:Steve Singer, BirthYear:.
Star Details - Name:Mathew Robbins, BirthYear:.
Star Details - Name:Margaret Lindsay, BirthYear:1910.
Star Details - Name:Thomas Gomez, BirthYear:1905.
Star Details - Name:Pia Degermark, BirthYear:1949.
Star Details - Name:Margaret Leighton, BirthYear:1922.
Star Details - Name:Mike Nomad, BirthYear:.
Star Details - Name:Lenny Bruce, BirthYear:.
Star Details - Name:Gianni Russo, BirthYear:.
Star Details - Name:Howard daSilva, BirthYear:1909.
Star Details - Name:Tom Helmore, BirthYear:.
Star Details - Name:Linda Koslowski), BirthYear:.
Star Details - Name:James Drury, BirthYear:1934.
Star Details - Name:Navin Chowdhury, BirthYear:.
Star Details - Name:Lee Patterson, BirthYear:1929.
Star Details - Name:Cyrus O. Kendall, BirthYear:1898.
Star Details - Name:E-than Wayne, BirthYear:.
Star Details - Name:Lou Gossett, BirthYear:1936.
Star Details - Name:Craig T. Nelson, BirthYear:.
Star Details - Name:Elliot Dexter, BirthYear:.
